HCPCS,MOD,PROCSTAT,CARRIER,LOCALITY,FACILITY PRICE,NON-FACILTY PRICE
74175,TC,A,07102,13,156.31,156.31
74175,TC,A,07202,01,172.92,172.92
74175,TC,A,07202,99,160.47,160.47
74175,TC,A,07302,00,155.77,155.77
74175,TC,A,08102,00,165.50,165.50
74175,TC,A,08202,01,181.46,181.46
74175,TC,A,08202,99,166.82,166.82
74175,TC,A,09102,03,183.94,183.94
74175,TC,A,09102,04,188.13,188.13
74175,TC,A,09102,99,172.74,172.74
74175,TC,A,09202,20,183.70,183.70
74175,TC,A,09202,50,183.70,183.70
74175,TC,A,10112,00,161.89,161.89
74175,TC,A,10212,01,181.89,181.89
74175,TC,A,10212,99,162.09,162.09
74175,TC,A,10312,35,163.20,163.20
74175,TC,A,11202,01,165.10,165.10
74175,TC,A,11302,00,180.55,180.55
74175,TC,A,11402,16,156.47,156.47
74175,TC,A,11502,00,169.37,169.37
74175,TC,A,12102,01,186.08,186.08
74175,TC,A,12202,01,222.57,222.57
74175,TC,A,12302,01,199.72,199.72
74175,TC,A,12302,99,188.66,188.66
74175,TC,A,12402,01,216.71,216.71
74175,TC,A,12402,99,206.18,206.18
74175,TC,A,12502,01,196.80,196.80
74175,TC,A,12502,99,170.79,170.79
74175,TC,A,13102,00,202.83,202.83
74175,TC,A,13202,01,217.70,217.70
74175,TC,A,13202,02,222.13,222.13
74175,TC,A,13202,03,198.39,198.39
74175,TC,A,13282,99,173.30,173.30
74175,TC,A,13292,04,222.10,222.10
74175,TC,A,14112,03,182.37,182.37
74175,TC,A,14112,99,165.67,165.67
74175,TC,A,14212,01,216.89,216.89
74175,TC,A,14212,99,193.84,193.84
74175,TC,A,14312,40,189.87,189.87
74175,TC,A,14412,01,191.14,191.14
74175,TC,A,14512,50,183.40,183.40
74175,TC,A,15102,00,159.25,159.25
74175,TC,A,15202,00,166.86,166.86
74190,,C,01112,05,664.84,664.84
74190,,C,01112,06,664.84,664.84
74190,,C,01112,07,664.84,664.84
74190,,C,01112,09,685.45,685.45
74190,,C,01112,17,591.87,591.87
74190,,C,01112,18,591.29,591.29
74190,,C,01112,26,591.29,591.29
74190,,C,01112,51,621.16,621.16
74190,,C,01112,52,651.14,651.14
74190,,C,01112,53,621.16,621.16
74190,,C,01112,54,539.40,539.40
74190,,C,01112,55,539.12,539.12
74190,,C,01112,56,539.12,539.12
74190,,C,01112,57,539.12,539.12
74190,,C,01112,58,539.12,539.12
74190,,C,01112,59,539.12,539.12
74190,,C,01112,60,539.12,539.12
74190,,C,01112,61,539.12,539.12
74190,,C,01112,62,539.48,539.48
74190,,C,01112,63,543.17,543.17
74190,,C,01112,64,560.02,560.02
74190,,C,01112,65,641.63,641.63
74190,,C,01112,66,583.14,583.14
74190,,C,01112,67,574.39,574.39
74190,,C,01112,68,539.12,539.12
74190,,C,01112,69,539.12,539.12
74190,,C,01112,70,539.12,539.12
74190,,C,01112,71,539.16,539.16
74190,,C,01112,72,568.48,568.48
74190,,C,01112,73,545.44,545.44
74190,,C,01112,74,573.36,573.36
74190,,C,01112,75,539.12,539.12
74190,,C,01182,17,591.87,591.87
74190,,C,01182,18,591.29,591.29
74190,,C,01182,26,591.29,591.29
74190,,C,01182,71,539.16,539.16
74190,,C,01182,72,568.48,568.48
74190,,C,01182,73,545.44,545.44
74190,,C,01182,74,573.36,573.36
74190,,C,01212,01,574.90,574.90
74190,,C,01312,00,505.51,505.51
74190,,C,02102,01,570.83,570.83
74190,,C,02202,00,450.97,450.97
74190,,C,02302,01,533.74,533.74
74190,,C,02302,99,483.84,483.84
74190,,C,02402,02,588.28,588.28
74190,,C,02402,99,510.84,510.84
74190,,C,03102,00,486.06,486.06
74190,,C,03202,01,505.69,505.69
74190,,C,03302,01,504.51,504.51
74190,,C,03402,02,504.34,504.34
74190,,C,03502,09,467.77,467.77
74190,,C,03602,21,505.05,505.05
74190,,C,04112,01,521.17,521.17
74190,,C,04212,05,460.80,460.80
74190,,C,04312,00,449.60,449.60
74190,,C,04412,09,510.13,510.13
74190,,C,04412,11,514.80,514.80
74190,,C,04412,15,514.51,514.51
74190,,C,04412,18,515.32,515.32
74190,,C,04412,20,472.71,472.71
74190,,C,04412,28,500.55,500.55
74190,,C,04412,31,524.20,524.20
74190,,C,04412,99,479.02,479.02
74190,,C,05102,00,459.18,459.18
74190,,C,05202,00,460.80,460.80
74190,,C,05302,01,489.64,489.64
74190,,C,05302,02,485.28,485.28
74190,,C,05302,99,435.56,435.56
74190,,C,05402,00,459.94,459.94
74190,,C,06102,12,476.62,476.62
74190,,C,06102,15,533.90,533.90
74190,,C,06102,16,525.68,525.68
74190,,C,06102,99,464.67,464.67
74190,,C,06202,00,510.16,510.16
74190,,C,06302,00,479.46,479.46
74190,,C,07102,13,435.97,435.97
74190,,C,07202,01,480.05,480.05
74190,,C,07202,99,446.75,446.75
74190,,C,07302,00,434.51,434.51
74190,,C,08102,00,460.64,460.64
74190,,C,08202,01,502.80,502.80
74190,,C,08202,99,463.90,463.90
74190,,C,09102,03,509.37,509.37
74190,,C,09102,04,520.21,520.21
74190,,C,09102,99,479.56,479.56
74190,,C,09202,20,509.13,509.13
74190,,C,09202,50,509.13,509.13
74190,,C,10112,00,450.83,450.83
74190,,C,10212,01,504.28,504.28
74190,,C,10212,99,451.24,451.24
74190,,C,10312,35,454.44,454.44
74190,,C,11202,01,459.47,459.47
74190,,C,11302,00,500.74,500.74
74190,,C,11402,16,436.04,436.04
74190,,C,11502,00,470.85,470.85
74190,,C,12102,01,515.61,515.61
74190,,C,12202,01,614.02,614.02
74190,,C,12302,01,552.36,552.36
74190,,C,12302,99,522.56,522.56
74190,,C,12402,01,598.39,598.39
74190,,C,12402,99,569.92,569.92
74190,,C,12502,01,544.49,544.49
74190,,C,12502,99,474.55,474.55
74190,,C,13102,00,560.87,560.87
74190,,C,13202,01,600.78,600.78
74190,,C,13202,02,612.18,612.18
74190,,C,13202,03,548.65,548.65
74190,,C,13282,99,481.43,481.43
74190,,C,13292,04,612.31,612.31
74190,,C,14112,03,505.74,505.74
74190,,C,14112,99,460.98,460.98
74190,,C,14212,01,598.81,598.81
74190,,C,14212,99,536.72,536.72
74190,,C,14312,40,525.66,525.66
74190,,C,14412,01,529.49,529.49
74190,,C,14512,50,508.54,508.54
74190,,C,15102,00,443.70,443.70
74190,,C,15202,00,463.97,463.97
74190,TC,C,01112,05,638.54,638.54
74190,TC,C,01112,06,638.54,638.54
74190,TC,C,01112,07,638.54,638.54
74190,TC,C,01112,09,658.74,658.74
74190,TC,C,01112,17,566.96,566.96
74190,TC,C,01112,18,566.01,566.01
74190,TC,C,01112,26,566.01,566.01
74190,TC,C,01112,51,595.75,595.75
74190,TC,C,01112,52,625.09,625.09
74190,TC,C,01112,53,595.75,595.75
74190,TC,C,01112,54,514.99,514.99
74190,TC,C,01112,55,514.96,514.96
74190,TC,C,01112,56,514.96,514.96
74190,TC,C,01112,57,514.96,514.96
74190,TC,C,01112,58,514.96,514.96
74190,TC,C,01112,59,514.96,514.96
74190,TC,C,01112,60,514.96,514.96
74190,TC,C,01112,61,514.96,514.96
74190,TC,C,01112,62,515.05,515.05
74190,TC,C,01112,63,518.81,518.81
74190,TC,C,01112,64,535.16,535.16
74190,TC,C,01112,65,615.50,615.50
74190,TC,C,01112,66,558.26,558.26
74190,TC,C,01112,67,549.60,549.60
74190,TC,C,01112,68,514.96,514.96
74190,TC,C,01112,69,514.96,514.96
74190,TC,C,01112,70,514.96,514.96
74190,TC,C,01112,71,514.97,514.97
74190,TC,C,01112,72,543.83,543.83
74190,TC,C,01112,73,521.21,521.21
74190,TC,C,01112,74,548.63,548.63
74190,TC,C,01112,75,514.96,514.96
74190,TC,C,01182,17,566.96,566.96
74190,TC,C,01182,18,566.01,566.01
74190,TC,C,01182,26,566.01,566.01
74190,TC,C,01182,71,514.97,514.97
74190,TC,C,01182,72,543.83,543.83
74190,TC,C,01182,73,521.21,521.21
74190,TC,C,01182,74,548.63,548.63
74190,TC,C,01212,01,550.58,550.58
74190,TC,C,01312,00,481.48,481.48
74190,TC,C,02102,01,538.08,538.08
74190,TC,C,02202,00,428.32,428.32
74190,TC,C,02302,01,509.70,509.70
74190,TC,C,02302,99,460.63,460.63
74190,TC,C,02402,02,563.17,563.17
74190,TC,C,02402,99,487.14,487.14
74190,TC,C,03102,00,462.62,462.62
74190,TC,C,03202,01,481.54,481.54
74190,TC,C,03302,01,481.25,481.25
74190,TC,C,03402,02,481.21,481.21
74190,TC,C,03502,09,444.39,444.39
74190,TC,C,03602,21,481.38,481.38
74190,TC,C,04112,01,497.28,497.28
74190,TC,C,04212,05,437.25,437.25
74190,TC,C,04312,00,426.55,426.55
74190,TC,C,04412,09,486.14,486.14
74190,TC,C,04412,11,490.93,490.93
74190,TC,C,04412,15,490.47,490.47
74190,TC,C,04412,18,491.03,491.03
74190,TC,C,04412,20,449.57,449.57
74190,TC,C,04412,28,476.98,476.98
74190,TC,C,04412,31,500.55,500.55
74190,TC,C,04412,99,455.83,455.83
74190,TC,C,05102,00,436.49,436.49
74190,TC,C,05202,00,437.97,437.97
74190,TC,C,05302,01,466.03,466.03
74190,TC,C,05302,02,461.70,461.70
74190,TC,C,05302,99,412.61,412.61
74190,TC,C,05402,00,437.40,437.40
74190,TC,C,06102,12,452.35,452.35
74190,TC,C,06102,15,509.05,509.05
74190,TC,C,06102,16,500.52,500.52
74190,TC,C,06102,99,441.10,441.10
74190,TC,C,06202,00,486.98,486.98
74190,TC,C,06302,00,456.66,456.66
74190,TC,C,07102,13,413.43,413.43
74190,TC,C,07202,01,456.08,456.08
74190,TC,C,07202,99,423.32,423.32
74190,TC,C,07302,00,411.99,411.99
74190,TC,C,08102,00,437.93,437.93
74190,TC,C,08202,01,478.30,478.30
74190,TC,C,08202,99,440.54,440.54
74190,TC,C,09102,03,484.62,484.62
74190,TC,C,09102,04,494.52,494.52
74190,TC,C,09102,99,455.60,455.60
74190,TC,C,09202,20,485.28,485.28
74190,TC,C,09202,50,485.28,485.28
74190,TC,C,10112,00,427.93,427.93
74190,TC,C,10212,01,480.47,480.47
74190,TC,C,10212,99,428.03,428.03
74190,TC,C,10312,35,431.71,431.71
74190,TC,C,11202,01,436.56,436.56
74190,TC,C,11302,00,477.07,477.07
74190,TC,C,11402,16,412.73,412.73
74190,TC,C,11502,00,447.67,447.67
74190,TC,C,12102,01,491.55,491.55
74190,TC,C,12202,01,587.85,587.85
74190,TC,C,12302,01,527.25,527.25
74190,TC,C,12302,99,498.30,498.30
74190,TC,C,12402,01,572.82,572.82
74190,TC,C,12402,99,544.92,544.92
74190,TC,C,12502,01,519.54,519.54
74190,TC,C,12502,99,451.11,451.11
74190,TC,C,13102,00,535.83,535.83
74190,TC,C,13202,01,574.10,574.10
74190,TC,C,13202,02,584.90,584.90
74190,TC,C,13202,03,523.46,523.46
74190,TC,C,13282,99,458.23,458.23
74190,TC,C,13292,04,584.89,584.89
74190,TC,C,14112,03,482.28,482.28
74190,TC,C,14112,99,438.02,438.02
74190,TC,C,14212,01,573.30,573.30
74190,TC,C,14212,99,512.21,512.21
74190,TC,C,14312,40,501.63,501.63
74190,TC,C,14412,01,505.00,505.00
74190,TC,C,14512,50,485.13,485.13
74190,TC,C,15102,00,420.76,420.76
74190,TC,C,15202,00,440.56,440.56
74251,,A,01112,05,308.51,308.51
74251,,A,01112,06,308.51,308.51
74251,,A,01112,07,308.51,308.51
74251,,A,01112,09,317.25,317.25
74251,,A,01112,17,277.64,277.64
74251,,A,01112,18,278.20,278.20
74251,,A,01112,26,278.20,278.20
74251,,A,01112,51,289.94,289.94
74251,,A,01112,52,302.75,302.75
74251,,A,01112,53,289.94,289.94
74251,,A,01112,54,256.52,256.52
74251,,A,01112,55,255.93,255.93
74251,,A,01112,56,255.93,255.93
74251,,A,01112,57,255.93,255.93
74251,,A,01112,58,255.93,255.93
74251,,A,01112,59,255.93,255.93
74251,,A,01112,60,255.93,255.93
74251,,A,01112,61,255.93,255.93
74251,,A,01112,62,256.56,256.56
74251,,A,01112,63,257.89,257.89
74251,,A,01112,64,265.36,265.36
74251,,A,01112,65,299.22,299.22
74251,,A,01112,66,274.29,274.29
74251,,A,01112,67,270.74,270.74
74251,,A,01112,68,255.93,255.93
74251,,A,01112,69,255.93,255.93
74251,,A,01112,70,255.93,255.93
74251,,A,01112,71,256.00,256.00
74251,,A,01112,72,268.18,268.18
74251,,A,01112,73,258.50,258.50
74251,,A,01112,74,270.22,270.22
74251,,A,01112,75,255.93,255.93
74251,,A,01182,17,277.64,277.64
74251,,A,01182,18,278.20,278.20
74251,,A,01182,26,278.20,278.20
74251,,A,01182,71,256.00,256.00
74251,,A,01182,72,268.18,268.18
74251,,A,01182,73,258.50,258.50
74251,,A,01182,74,270.22,270.22
74251,,A,01212,01,269.94,269.94
74251,,A,01312,00,242.66,242.66
74251,,A,02102,01,285.71,285.71
74251,,A,02202,00,219.09,219.09
74251,,A,02302,01,253.62,253.62
74251,,A,02302,99,232.81,232.81
74251,,A,02402,02,276.66,276.66
74251,,A,02402,99,244.08,244.08
74251,,A,03102,00,234.07,234.07
74251,,A,03202,01,242.93,242.93
74251,,A,03302,01,240.86,240.86
74251,,A,03402,02,240.56,240.56
74251,,A,03502,09,226.92,226.92
74251,,A,03602,21,241.81,241.81
74251,,A,04112,01,248.44,248.44
74251,,A,04212,05,224.52,224.52
74251,,A,04312,00,219.32,219.32
74251,,A,04412,09,244.46,244.46
74251,,A,04412,11,246.00,246.00
74251,,A,04412,15,246.24,246.24
74251,,A,04412,18,247.00,247.00
74251,,A,04412,20,228.36,228.36
74251,,A,04412,28,239.95,239.95
74251,,A,04412,31,249.16,249.16
74251,,A,04412,99,230.92,230.92
74251,,A,05102,00,222.35,222.35
74251,,A,05202,00,223.22,223.22
74251,,A,05302,01,235.77,235.77
74251,,A,05302,02,234.02,234.02
74251,,A,05302,99,213.70,213.70
74251,,A,05402,00,222.37,222.37
74251,,A,06102,12,231.95,231.95
74251,,A,06102,15,255.10,255.10
74251,,A,06102,16,252.51,252.51
74251,,A,06102,99,226.07,226.07
74251,,A,06202,00,242.91,242.91
74251,,A,06302,00,230.38,230.38
74251,,A,07102,13,213.12,213.12
74251,,A,07202,01,232.71,232.71
74251,,A,07202,99,218.91,218.91
74251,,A,07302,00,212.52,212.52
74251,,A,08102,00,222.93,222.93
74251,,A,08202,01,242.44,242.44
74251,,A,08202,99,225.38,225.38
74251,,A,09102,03,245.44,245.44
74251,,A,09102,04,251.33,251.33
74251,,A,09102,99,232.50,232.50
74251,,A,09202,20,243.71,243.71
74251,,A,09202,50,243.71,243.71
74251,,A,10112,00,219.51,219.51
74251,,A,10212,01,241.76,241.76
74251,,A,10212,99,220.22,220.22
74251,,A,10312,35,220.59,220.59
74251,,A,11202,01,222.85,222.85
74251,,A,11302,00,240.14,240.14
74251,,A,11402,16,214.56,214.56
74251,,A,11502,00,227.73,227.73
74251,,A,12102,01,246.62,246.62
74251,,A,12202,01,288.56,288.56
74251,,A,12302,01,262.78,262.78
74251,,A,12302,99,249.68,249.68
74251,,A,12402,01,281.44,281.44
74251,,A,12402,99,269.36,269.36
74251,,A,12502,01,259.42,259.42
74251,,A,12502,99,229.62,229.62
74251,,A,13102,00,265.93,265.93
74251,,A,13202,01,284.42,284.42
74251,,A,13202,02,289.86,289.86
74251,,A,13202,03,261.47,261.47
74251,,A,13282,99,231.86,231.86
74251,,A,13292,04,290.20,290.20
74251,,A,14112,03,241.70,241.70
74251,,A,14112,99,223.54,223.54
74251,,A,14212,01,281.48,281.48
74251,,A,14212,99,255.65,255.65
74251,,A,14312,40,250.41,250.41
74251,,A,14412,01,252.82,252.82
74251,,A,14512,50,242.68,242.68
74251,,A,15102,00,216.84,216.84
74251,,A,15202,00,225.51,225.51
74251,TC,A,01112,05,241.53,241.53
74251,TC,A,01112,06,241.53,241.53
74251,TC,A,01112,07,241.53,241.53
74251,TC,A,01112,09,249.15,249.15
74251,TC,A,01112,17,214.52,214.52
74251,TC,A,01112,18,214.17,214.17
74251,TC,A,01112,26,214.17,214.17
74251,TC,A,01112,51,225.36,225.36
74251,TC,A,01112,52,236.45,236.45
74251,TC,A,01112,53,225.36,225.36
74251,TC,A,01112,54,194.87,194.87
74251,TC,A,01112,55,194.83,194.83
74251,TC,A,01112,56,194.83,194.83
74251,TC,A,01112,57,194.83,194.83
74251,TC,A,01112,58,194.83,194.83
74251,TC,A,01112,59,194.83,194.83
74251,TC,A,01112,60,194.83,194.83
74251,TC,A,01112,61,194.83,194.83
74251,TC,A,01112,62,194.92,194.92
74251,TC,A,01112,63,196.29,196.29
74251,TC,A,01112,64,202.47,202.47
74251,TC,A,01112,65,232.85,232.85
74251,TC,A,01112,66,211.20,211.20
74251,TC,A,01112,67,207.93,207.93
74251,TC,A,01112,68,194.83,194.83
74251,TC,A,01112,69,194.83,194.83
74251,TC,A,01112,70,194.83,194.83
74251,TC,A,01112,71,194.84,194.84
74251,TC,A,01112,72,205.76,205.76
74251,TC,A,01112,73,197.20,197.20
74251,TC,A,01112,74,207.57,207.57
74251,TC,A,01112,75,194.83,194.83
74251,TC,A,01182,17,214.52,214.52
74251,TC,A,01182,18,214.17,214.17
74251,TC,A,01182,26,214.17,214.17
74251,TC,A,01182,71,194.84,194.84
74251,TC,A,01182,72,205.76,205.76
74251,TC,A,01182,73,197.20,197.20
74251,TC,A,01182,74,207.57,207.57
74251,TC,A,01212,01,208.32,208.32
74251,TC,A,01312,00,182.30,182.30
74251,TC,A,02102,01,203.59,203.59
74251,TC,A,02202,00,162.05,162.05
74251,TC,A,02302,01,192.86,192.86
74251,TC,A,02302,99,174.31,174.31
74251,TC,A,02402,02,213.12,213.12
74251,TC,A,02402,99,184.37,184.37
74251,TC,A,03102,00,175.10,175.10
74251,TC,A,03202,01,182.36,182.36
74251,TC,A,03302,01,182.07,182.07
74251,TC,A,03402,02,182.02,182.02
74251,TC,A,03502,09,168.24,168.24
74251,TC,A,03602,21,182.20,182.20
74251,TC,A,04112,01,188.22,188.22
74251,TC,A,04212,05,165.59,165.59
74251,TC,A,04312,00,161.47,161.47
74251,TC,A,04412,09,183.96,183.96
74251,TC,A,04412,11,185.77,185.77
74251,TC,A,04412,15,185.60,185.60
74251,TC,A,04412,18,185.86,185.86
74251,TC,A,04412,20,170.14,170.14
74251,TC,A,04412,28,180.49,180.49
74251,TC,A,04412,31,189.40,189.40
74251,TC,A,04412,99,172.50,172.50
74251,TC,A,05102,00,165.13,165.13
74251,TC,A,05202,00,165.71,165.71
74251,TC,A,05302,01,176.42,176.42
74251,TC,A,05302,02,174.79,174.79
74251,TC,A,05302,99,156.21,156.21
74251,TC,A,05402,00,165.44,165.44
74251,TC,A,06102,12,171.42,171.42
74251,TC,A,06102,15,192.81,192.81
74251,TC,A,06102,16,189.67,189.67
74251,TC,A,06102,99,167.04,167.04
74251,TC,A,06202,00,184.20,184.20
74251,TC,A,06302,00,172.73,172.73
74251,TC,A,07102,13,156.43,156.43
74251,TC,A,07202,01,172.76,172.76
74251,TC,A,07202,99,160.33,160.33
74251,TC,A,07302,00,155.89,155.89
74251,TC,A,08102,00,165.67,165.67
74251,TC,A,08202,01,181.22,181.22
74251,TC,A,08202,99,166.79,166.79
74251,TC,A,09102,03,183.64,183.64
74251,TC,A,09102,04,187.56,187.56
74251,TC,A,09102,99,172.57,172.57
74251,TC,A,09202,20,183.70,183.70
74251,TC,A,09202,50,183.70,183.70
74251,TC,A,10112,00,161.96,161.96
74251,TC,A,10212,01,181.89,181.89
74251,TC,A,10212,99,162.06,162.06
74251,TC,A,10312,35,163.34,163.34
74251,TC,A,11202,01,165.20,165.20
74251,TC,A,11302,00,180.58,180.58
74251,TC,A,11402,16,156.33,156.33
74251,TC,A,11502,00,169.43,169.43
74251,TC,A,12102,01,186.08,186.08
74251,TC,A,12202,01,222.55,222.55
74251,TC,A,12302,01,199.64,199.64
74251,TC,A,12302,99,188.65,188.65
74251,TC,A,12402,01,216.79,216.79
74251,TC,A,12402,99,206.24,206.24
74251,TC,A,12502,01,196.73,196.73
74251,TC,A,12502,99,170.78,170.78
74251,TC,A,13102,00,202.84,202.84
74251,TC,A,13202,01,217.47,217.47
74251,TC,A,13202,02,221.69,221.69
74251,TC,A,13202,03,198.25,198.25
74251,TC,A,13282,99,173.40,173.40
74251,TC,A,13292,04,221.68,221.68
74251,TC,A,14112,03,182.49,182.49
74251,TC,A,14112,99,165.76,165.76
74251,TC,A,14212,01,216.98,216.98
74251,TC,A,14212,99,193.88,193.88
74251,TC,A,14312,40,189.89,189.89
74251,TC,A,14412,01,191.16,191.16
74251,TC,A,14512,50,183.56,183.56
74251,TC,A,15102,00,159.27,159.27
74251,TC,A,15202,00,166.81,166.81
74261,,A,01112,05,286.19,286.19
74261,,A,01112,06,286.19,286.19
74261,,A,01112,07,286.19,286.19
74261,,A,01112,09,293.19,293.19
74261,,A,01112,17,261.53,261.53
74261,,A,01112,18,263.17,263.17
74261,,A,01112,26,263.17,263.17
74261,,A,01112,51,271.28,271.28
74261,,A,01112,52,281.64,281.64
74261,,A,01112,53,271.28,271.28
74261,,A,01112,54,246.40,246.40
74261,,A,01112,55,245.28,245.28
74261,,A,01112,56,245.28,245.28
74261,,A,01112,57,245.28,245.28
74261,,A,01112,58,245.28,245.28
74261,,A,01112,59,245.28,245.28
74261,,A,01112,60,245.28,245.28
74261,,A,01112,61,245.28,245.28
74261,,A,01112,62,246.37,246.37
74261,,A,01112,63,247.21,247.21
74261,,A,01112,64,253.67,253.67
74261,,A,01112,65,279.54,279.54
74261,,A,01112,66,259.46,259.46
74261,,A,01112,67,256.86,256.86
74261,,A,01112,68,245.28,245.28
74261,,A,01112,69,245.28,245.28
74261,,A,01112,70,245.28,245.28
74261,,A,01112,71,245.40,245.40
74261,,A,01112,72,254.73,254.73
74261,,A,01112,73,247.15,247.15
74261,,A,01112,74,256.32,256.32
74261,,A,01112,75,245.28,245.28
74261,,A,01182,17,261.53,261.53
74261,,A,01182,18,263.17,263.17
74261,,A,01182,26,263.17,263.17
74261,,A,01182,71,245.40,245.40
74261,,A,01182,72,254.73,254.73
74261,,A,01182,73,247.15,247.15
74261,,A,01182,74,256.32,256.32
74261,,A,01212,01,254.66,254.66
74261,,A,01312,00,235.85,235.85
74261,,A,02102,01,293.77,293.77
74261,,A,02202,00,216.78,216.78
74261,,A,02302,01,243.35,243.35
74261,,A,02302,99,227.27,227.27
74261,,A,02402,02,261.48,261.48
74261,,A,02402,99,235.90,235.90
74261,,A,03102,00,228.66,228.66
74261,,A,03202,01,236.26,236.26
74261,,A,03302,01,232.71,232.71
74261,,A,03402,02,232.21,232.21
74261,,A,03502,09,223.78,223.78
74261,,A,03602,21,234.34,234.34
74261,,A,04112,01,239.28,239.28
74261,,A,04212,05,222.59,222.59
74261,,A,04312,00,217.96,217.96
74261,,A,04412,09,237.31,237.31
74261,,A,04412,11,237.90,237.90
74261,,A,04412,15,238.61,238.61
74261,,A,04412,18,239.72,239.72
74261,,A,04412,20,224.12,224.12
74261,,A,04412,28,233.05,233.05
74261,,A,04412,31,239.16,239.16
74261,,A,04412,99,225.97,225.97
74261,,A,05102,00,219.06,219.06
74261,,A,05202,00,219.97,219.97
74261,,A,05302,01,230.21,230.21
74261,,A,05302,02,228.96,228.96
74261,,A,05302,99,213.96,213.96
74261,,A,05402,00,218.71,218.71
74261,,A,06102,12,229.29,229.29
74261,,A,06102,15,246.16,246.16
74261,,A,06102,16,245.23,245.23
74261,,A,06102,99,223.69,223.69
74261,,A,06202,00,233.89,233.89
74261,,A,06302,00,224.66,224.66
74261,,A,07102,13,212.57,212.57
74261,,A,07202,01,229.04,229.04
74261,,A,07202,99,218.62,218.62
74261,,A,07302,00,212.13,212.13
74261,,A,08102,00,219.48,219.48
74261,,A,08202,01,236.78,236.78
74261,,A,08202,99,222.70,222.70
74261,,A,09102,03,239.39,239.39
74261,,A,09102,04,245.61,245.61
74261,,A,09102,99,228.88,228.88
74261,,A,09202,20,236.04,236.04
74261,,A,09202,50,236.04,236.04
74261,,A,10112,00,217.69,217.69
74261,,A,10212,01,234.64,234.64
74261,,A,10212,99,218.91,218.91
74261,,A,10312,35,217.99,217.99
74261,,A,11202,01,219.92,219.92
74261,,A,11302,00,233.23,233.23
74261,,A,11402,16,215.42,215.42
74261,,A,11502,00,223.81,223.81
74261,,A,12102,01,238.59,238.59
74261,,A,12202,01,272.21,272.21
74261,,A,12302,01,252.19,252.19
74261,,A,12302,99,241.18,241.18
74261,,A,12402,01,265.98,265.98
74261,,A,12402,99,256.33,256.33
74261,,A,12502,01,249.48,249.48
74261,,A,12502,99,225.70,225.70
74261,,A,13102,00,254.13,254.13
74261,,A,13202,01,270.83,270.83
74261,,A,13202,02,275.74,275.74
74261,,A,13202,03,251.45,251.45
74261,,A,13282,99,226.62,226.62
74261,,A,13292,04,276.46,276.46
74261,,A,14112,03,233.76,233.76
74261,,A,14112,99,220.52,220.52
74261,,A,14212,01,265.79,265.79
74261,,A,14212,99,245.94,245.94
74261,,A,14312,40,240.92,240.92
74261,,A,14412,01,244.03,244.03
74261,,A,14512,50,234.29,234.29
74261,,A,15102,00,216.03,216.03
74261,,A,15202,00,222.92,222.92
74261,TC,A,01112,05,148.62,148.62
74261,TC,A,01112,06,148.62,148.62
74261,TC,A,01112,07,148.62,148.62
74261,TC,A,01112,09,153.31,153.31
74261,TC,A,01112,17,132.04,132.04
74261,TC,A,01112,18,131.83,131.83
74261,TC,A,01112,26,131.83,131.83
74261,TC,A,01112,51,138.68,138.68
74261,TC,A,01112,52,145.50,145.50
74261,TC,A,01112,53,138.68,138.68
74261,TC,A,01112,54,119.95,119.95
74261,TC,A,01112,55,119.92,119.92
74261,TC,A,01112,56,119.92,119.92
74261,TC,A,01112,57,119.92,119.92
74261,TC,A,01112,58,119.92,119.92
74261,TC,A,01112,59,119.92,119.92
74261,TC,A,01112,60,119.92,119.92
74261,TC,A,01112,61,119.92,119.92
74261,TC,A,01112,62,120.01,120.01
74261,TC,A,01112,63,120.81,120.81
74261,TC,A,01112,64,124.62,124.62
74261,TC,A,01112,65,143.30,143.30
74261,TC,A,01112,66,129.99,129.99
74261,TC,A,01112,67,127.97,127.97
74261,TC,A,01112,68,119.92,119.92
74261,TC,A,01112,69,119.92,119.92
74261,TC,A,01112,70,119.92,119.92
74261,TC,A,01112,71,119.93,119.93
74261,TC,A,01112,72,126.64,126.64
74261,TC,A,01112,73,121.37,121.37
