HCPCS,MOD,PROCSTAT,CARIER,LOCALITY,FACILITY PRICE,NON-FACILTY PRICE
76975,,C,09202,50,275.59,275.59
76975,,C,10112,00,246.41,246.41
76975,,C,10212,01,273.29,273.29
76975,,C,10212,99,249.43,249.43
76975,,C,10312,35,249.13,249.13
76975,,C,11202,01,251.85,251.85
76975,,C,11302,00,270.36,270.36
76975,,C,11402,16,239.54,239.54
76975,,C,11502,00,256.67,256.67
76975,,C,12102,01,278.9,278.9
76975,,C,12202,01,325.46,325.46
76975,,C,12302,01,298.1,298.1
76975,,C,12302,99,282.31,282.31
76975,,C,12402,01,318.79,318.79
76975,,C,12402,99,304.43,304.43
76975,,C,12502,01,293.09,293.09
76975,,C,12502,99,258.38,258.38
76975,,C,13102,00,302.12,302.12
76975,,C,13202,01,320.09,320.09
76975,,C,13202,02,326.62,326.62
76975,,C,13202,03,291.84,291.84
76975,,C,13282,99,261.15,261.15
76975,,C,13292,04,325.68,325.68
76975,,C,14112,03,275.12,275.12
76975,,C,14112,99,254.45,254.45
76975,,C,14212,01,318.49,318.49
76975,,C,14212,99,290.87,290.87
76975,,C,14312,40,284.92,284.92
76975,,C,14412,01,286.85,286.85
76975,,C,14512,50,276.96,276.96
76975,,C,15102,00,244.44,244.44
76975,,C,15202,00,253.71,253.71
76975,TC,C,01112,05,305.29,305.29
76975,TC,C,01112,06,305.29,305.29
76975,TC,C,01112,07,305.29,305.29
76975,TC,C,01112,09,311.95,311.95
76975,TC,C,01112,17,271.06,271.06
76975,TC,C,01112,18,271.3,271.3
76975,TC,C,01112,26,271.3,271.3
76975,TC,C,01112,51,289.41,289.41
76975,TC,C,01112,52,297.47,297.47
76975,TC,C,01112,53,289.41,289.41
76975,TC,C,01112,54,247.55,247.55
76975,TC,C,01112,55,247.53,247.53
76975,TC,C,01112,56,247.53,247.53
76975,TC,C,01112,57,247.53,247.53
76975,TC,C,01112,58,247.53,247.53
76975,TC,C,01112,59,247.53,247.53
76975,TC,C,01112,60,247.53,247.53
76975,TC,C,01112,61,247.53,247.53
76975,TC,C,01112,62,247.6,247.6
76975,TC,C,01112,63,251.68,251.68
76975,TC,C,01112,64,253.75,253.75
76975,TC,C,01112,65,279.77,279.77
76975,TC,C,01112,66,267.57,267.57
76975,TC,C,01112,67,260.43,260.43
76975,TC,C,01112,68,247.53,247.53
76975,TC,C,01112,69,247.53,247.53
76975,TC,C,01112,70,247.53,247.53
76975,TC,C,01112,71,247.54,247.54
76975,TC,C,01112,72,257.21,257.21
76975,TC,C,01112,73,249.84,249.84
76975,TC,C,01112,74,259.51,259.51
76975,TC,C,01112,75,247.53,247.53
76975,TC,C,01182,17,271.06,271.06
76975,TC,C,01182,18,271.3,271.3
76975,TC,C,01182,26,271.3,271.3
76975,TC,C,01182,71,247.54,247.54
76975,TC,C,01182,72,257.21,257.21
76975,TC,C,01182,73,249.84,249.84
76975,TC,C,01182,74,259.51,259.51
76975,TC,C,01212,01,264.13,264.13
76975,TC,C,01312,00,234.53,234.53
76975,TC,C,02102,01,257.49,257.49
76975,TC,C,02202,00,207.91,207.91
76975,TC,C,02302,01,243.01,243.01
76975,TC,C,02302,99,222.97,222.97
76975,TC,C,02402,02,264.25,264.25
76975,TC,C,02402,99,233.15,233.15
76975,TC,C,03102,00,223.91,223.91
76975,TC,C,03202,01,230.88,230.88
76975,TC,C,03302,01,230.48,230.48
76975,TC,C,03402,02,230.43,230.43
76975,TC,C,03502,09,213.9,213.9
76975,TC,C,03602,21,230.61,230.61
76975,TC,C,04112,01,234.81,234.81
76975,TC,C,04212,05,212.55,212.55
76975,TC,C,04312,00,205.53,205.53
76975,TC,C,04412,09,229.9,229.9
76975,TC,C,04412,11,233.79,233.79
76975,TC,C,04412,15,233.13,233.13
76975,TC,C,04412,18,233.39,233.39
76975,TC,C,04412,20,213.09,213.09
76975,TC,C,04412,28,227.34,227.34
76975,TC,C,04412,31,235.4,235.4
76975,TC,C,04412,99,216.3,216.3
76975,TC,C,05102,00,209.03,209.03
76975,TC,C,05202,00,210.02,210.02
76975,TC,C,05302,01,221.23,221.23
76975,TC,C,05302,02,222.16,222.16
76975,TC,C,05302,99,199.1,199.1
76975,TC,C,05402,00,209.68,209.68
76975,TC,C,06102,12,216.19,216.19
76975,TC,C,06102,15,243.06,243.06
76975,TC,C,06102,16,238.81,238.81
76975,TC,C,06102,99,212.07,212.07
76975,TC,C,06202,00,232.95,232.95
76975,TC,C,06302,00,220.51,220.51
76975,TC,C,07102,13,201.02,201.02
76975,TC,C,07202,01,222.92,222.92
76975,TC,C,07202,99,204.7,204.7
76975,TC,C,07302,00,200.49,200.49
76975,TC,C,08102,00,211.77,211.77
76975,TC,C,08202,01,228.37,228.37
76975,TC,C,08202,99,212,212
76975,TC,C,09102,03,233.7,233.7
76975,TC,C,09102,04,237.89,237.89
76975,TC,C,09102,99,219.73,219.73
76975,TC,C,09202,20,232.26,232.26
76975,TC,C,09202,50,232.26,232.26
76975,TC,C,10112,00,205.14,205.14
76975,TC,C,10212,01,229.99,229.99
76975,TC,C,10212,99,207.42,207.42
76975,TC,C,10312,35,207.68,207.68
76975,TC,C,11202,01,210.22,210.22
76975,TC,C,11302,00,227.39,227.39
76975,TC,C,11402,16,197.83,197.83
76975,TC,C,11502,00,214.65,214.65
76975,TC,C,12102,01,235.07,235.07
76975,TC,C,12202,01,277.95,277.95
76975,TC,C,12302,01,252.63,252.63
76975,TC,C,12302,99,238.28,238.28
76975,TC,C,12402,01,272.08,272.08
76975,TC,C,12402,99,258.95,258.95
76975,TC,C,12502,01,247.83,247.83
76975,TC,C,12502,99,215.92,215.92
76975,TC,C,13102,00,256.53,256.53
76975,TC,C,13202,01,272.32,272.32
76975,TC,C,13202,02,278.27,278.27
76975,TC,C,13202,03,246.88,246.88
76975,TC,C,13282,99,218.99,218.99
76975,TC,C,13292,04,277.11,277.11
76975,TC,C,14112,03,232.14,232.14
76975,TC,C,14112,99,212.57,212.57
76975,TC,C,14212,01,271.89,271.89
76975,TC,C,14212,99,246.1,246.1
76975,TC,C,14312,40,241.03,241.03
76975,TC,C,14412,01,242.16,242.16
76975,TC,C,14512,50,233.96,233.96
76975,TC,C,15102,00,202.95,202.95
76975,TC,C,15202,00,211.54,211.54
77078,,A,01112,05,96.42,96.42
77078,,A,01112,06,96.42,96.42
77078,,A,01112,07,96.42,96.42
77078,,A,01112,09,98.36,98.36
77078,,A,01112,17,86.42,86.42
77078,,A,01112,18,86.7,86.7
77078,,A,01112,26,86.7,86.7
77078,,A,01112,51,91.77,91.77
77078,,A,01112,52,94.14,94.14
77078,,A,01112,53,91.77,91.77
77078,,A,01112,54,79.69,79.69
77078,,A,01112,55,79.65,79.65
77078,,A,01112,56,79.65,79.65
77078,,A,01112,57,79.66,79.66
77078,,A,01112,58,79.65,79.65
77078,,A,01112,59,79.65,79.65
77078,,A,01112,60,79.65,79.65
77078,,A,01112,61,79.65,79.65
77078,,A,01112,62,79.8,79.8
77078,,A,01112,63,80.89,80.89
77078,,A,01112,64,81.47,81.47
77078,,A,01112,65,89.07,89.07
77078,,A,01112,66,85.42,85.42
77078,,A,01112,67,83.34,83.34
77078,,A,01112,68,79.65,79.65
77078,,A,01112,69,79.65,79.65
77078,,A,01112,70,79.65,79.65
77078,,A,01112,71,79.66,79.66
77078,,A,01112,72,82.43,82.43
77078,,A,01112,73,80.31,80.31
77078,,A,01112,74,83.15,83.15
77078,,A,01112,75,79.65,79.65
77078,,A,01182,17,86.42,86.42
77078,,A,01182,18,86.7,86.7
77078,,A,01182,26,86.7,86.7
77078,,A,01182,71,79.66,79.66
77078,,A,01182,72,82.43,82.43
77078,,A,01182,73,80.31,80.31
77078,,A,01182,74,83.15,83.15
77078,,A,01212,01,84.22,84.22
77078,,A,01312,00,76.02,76.02
77078,,A,02102,01,86.89,86.89
77078,,A,02202,00,68.22,68.22
77078,,A,02302,01,78.42,78.42
77078,,A,02302,99,72.65,72.65
77078,,A,02402,02,84.68,84.68
77078,,A,02402,99,75.61,75.61
77078,,A,03102,00,72.95,72.95
77078,,A,03202,01,75.42,75.42
77078,,A,03302,01,74.63,74.63
77078,,A,03402,02,74.52,74.52
77078,,A,03502,09,70.32,70.32
77078,,A,03602,21,74.87,74.87
77078,,A,04112,01,76.17,76.17
77078,,A,04212,05,69.99,69.99
77078,,A,04312,00,67.82,67.82
77078,,A,04412,09,74.83,74.83
77078,,A,04412,11,75.82,75.82
77078,,A,04412,15,75.74,75.74
77078,,A,04412,18,75.88,75.88
77078,,A,04412,20,69.89,69.89
77078,,A,04412,28,73.93,73.93
77078,,A,04412,31,76.15,76.15
77078,,A,04412,99,70.77,70.77
77078,,A,05102,00,68.48,68.48
77078,,A,05202,00,68.88,68.88
77078,,A,05302,01,72.33,72.33
77078,,A,05302,02,72.6,72.6
77078,,A,05302,99,66.02,66.02
77078,,A,05402,00,68.6,68.6
77078,,A,06102,12,71.35,71.35
77078,,A,06102,15,78.91,78.91
77078,,A,06102,16,77.92,77.92
77078,,A,06102,99,69.83,69.83
77078,,A,06202,00,75.22,75.22
77078,,A,06302,00,71.69,71.69
77078,,A,07102,13,66.31,66.31
77078,,A,07202,01,72.94,72.94
77078,,A,07202,99,67.73,67.73
77078,,A,07302,00,66.03,66.03
77078,,A,08102,00,69.23,69.23
77078,,A,08202,01,74.74,74.74
77078,,A,08202,99,69.69,69.69
77078,,A,09102,03,76.32,76.32
77078,,A,09102,04,77.98,77.98
77078,,A,09102,99,72.09,72.09
77078,,A,09202,20,75.41,75.41
77078,,A,09202,50,75.41,75.41
77078,,A,10112,00,67.42,67.42
77078,,A,10212,01,74.83,74.83
77078,,A,10212,99,68.43,68.43
77078,,A,10312,35,68.16,68.16
77078,,A,11202,01,68.9,68.9
77078,,A,11302,00,73.98,73.98
77078,,A,11402,16,65.85,65.85
77078,,A,11502,00,70.24,70.24
77078,,A,12102,01,76.35,76.35
77078,,A,12202,01,88.93,88.93
77078,,A,12302,01,81.58,81.58
77078,,A,12302,99,77.25,77.25
77078,,A,12402,01,87.03,87.03
77078,,A,12402,99,83.16,83.16
77078,,A,12502,01,80.26,80.26
77078,,A,12502,99,70.81,70.81
77078,,A,13102,00,82.64,82.64
77078,,A,13202,01,87.61,87.61
77078,,A,13202,02,89.53,89.53
77078,,A,13202,03,79.9,79.9
77078,,A,13282,99,71.41,71.41
77078,,A,13292,04,89.28,89.28
77078,,A,14112,03,75.18,75.18
77078,,A,14112,99,69.64,69.64
77078,,A,14212,01,86.98,86.98
77078,,A,14212,99,79.56,79.56
77078,,A,14312,40,77.93,77.93
77078,,A,14412,01,78.47,78.47
77078,,A,14512,50,75.65,75.65
77078,,A,15102,00,67,67
77078,,A,15202,00,69.55,69.55
77078,TC,A,01112,05,82.28,82.28
77078,TC,A,01112,06,82.28,82.28
77078,TC,A,01112,07,82.28,82.28
77078,TC,A,01112,09,84.07,84.07
77078,TC,A,01112,17,73.14,73.14
77078,TC,A,01112,18,73.21,73.21
77078,TC,A,01112,26,73.21,73.21
77078,TC,A,01112,51,78.02,78.02
77078,TC,A,01112,52,80.19,80.19
77078,TC,A,01112,53,78.02,78.02
77078,TC,A,01112,54,66.8,66.8
77078,TC,A,01112,55,66.78,66.78
77078,TC,A,01112,56,66.78,66.78
77078,TC,A,01112,57,66.78,66.78
77078,TC,A,01112,58,66.78,66.78
77078,TC,A,01112,59,66.78,66.78
77078,TC,A,01112,60,66.78,66.78
77078,TC,A,01112,61,66.78,66.78
77078,TC,A,01112,62,66.85,66.85
77078,TC,A,01112,63,67.89,67.89
77078,TC,A,01112,64,68.45,68.45
77078,TC,A,01112,65,75.46,75.46
77078,TC,A,01112,66,72.17,72.17
77078,TC,A,01112,67,70.25,70.25
77078,TC,A,01112,68,66.78,66.78
77078,TC,A,01112,69,66.78,66.78
77078,TC,A,01112,70,66.78,66.78
77078,TC,A,01112,71,66.78,66.78
77078,TC,A,01112,72,69.38,69.38
77078,TC,A,01112,73,67.4,67.4
77078,TC,A,01112,74,70,70
77078,TC,A,01112,75,66.78,66.78
77078,TC,A,01182,17,73.14,73.14
77078,TC,A,01182,18,73.21,73.21
77078,TC,A,01182,26,73.21,73.21
77078,TC,A,01182,71,66.78,66.78
77078,TC,A,01182,72,69.38,69.38
77078,TC,A,01182,73,67.4,67.4
77078,TC,A,01182,74,70,70
77078,TC,A,01212,01,71.26,71.26
77078,TC,A,01312,00,63.37,63.37
77078,TC,A,02102,01,69.49,69.49
77078,TC,A,02202,00,56.1,56.1
77078,TC,A,02302,01,65.62,65.62
77078,TC,A,02302,99,60.22,60.22
77078,TC,A,02402,02,71.37,71.37
77078,TC,A,02402,99,62.99,62.99
77078,TC,A,03102,00,60.49,60.49
77078,TC,A,03202,01,62.58,62.58
77078,TC,A,03302,01,62.18,62.18
77078,TC,A,03402,02,62.13,62.13
77078,TC,A,03502,09,57.88,57.88
77078,TC,A,03602,21,62.3,62.3
77078,TC,A,04112,01,63.48,63.48
77078,TC,A,04212,05,57.54,57.54
77078,TC,A,04312,00,55.57,55.57
77078,TC,A,04412,09,62.1,62.1
77078,TC,A,04412,11,63.13,63.13
77078,TC,A,04412,15,62.97,62.97
77078,TC,A,04412,18,63.07,63.07
77078,TC,A,04412,20,57.58,57.58
77078,TC,A,04412,28,61.39,61.39
77078,TC,A,04412,31,63.56,63.56
77078,TC,A,04412,99,58.43,58.43
77078,TC,A,05102,00,56.37,56.37
77078,TC,A,05202,00,56.69,56.69
77078,TC,A,05302,01,59.83,59.83
77078,TC,A,05302,02,60.08,60.08
77078,TC,A,05302,99,53.85,53.85
77078,TC,A,05402,00,56.52,56.52
77078,TC,A,06102,12,58.66,58.66
77078,TC,A,06102,15,65.84,65.84
77078,TC,A,06102,16,64.79,64.79
77078,TC,A,06102,99,57.4,57.4
77078,TC,A,06202,00,62.8,62.8
77078,TC,A,06302,00,59.45,59.45
77078,TC,A,07102,13,54.26,54.26
77078,TC,A,07202,01,60.34,60.34
77078,TC,A,07202,99,55.41,55.41
77078,TC,A,07302,00,54.06,54.06
77078,TC,A,08102,00,57.1,57.1
77078,TC,A,08202,01,61.91,61.91
77078,TC,A,08202,99,57.33,57.33
77078,TC,A,09102,03,63.38,63.38
77078,TC,A,09102,04,64.71,64.71
77078,TC,A,09102,99,59.5,59.5
77078,TC,A,09202,20,62.78,62.78
77078,TC,A,09202,50,62.78,62.78
77078,TC,A,10112,00,55.35,55.35
77078,TC,A,10212,01,62.19,62.19
77078,TC,A,10212,99,56.11,56.11
77078,TC,A,10312,35,56.04,56.04
77078,TC,A,11202,01,56.73,56.73
77078,TC,A,11302,00,61.45,61.45
77078,TC,A,11402,16,53.59,53.59
77078,TC,A,11502,00,57.96,57.96
77078,TC,A,12102,01,63.57,63.57
77078,TC,A,12202,01,75.15,75.15
77078,TC,A,12302,01,68.34,68.34
77078,TC,A,12302,99,64.42,64.42
77078,TC,A,12402,01,73.48,73.48
77078,TC,A,12402,99,69.95,69.95
77078,TC,A,12502,01,67.07,67.07
77078,TC,A,12502,99,58.39,58.39
77078,TC,A,13102,00,69.38,69.38
77078,TC,A,13202,01,73.73,73.73
77078,TC,A,13202,02,75.47,75.47
77078,TC,A,13202,03,66.8,66.8
77078,TC,A,13282,99,59.1,59.1
77078,TC,A,13292,04,75.15,75.15
77078,TC,A,14112,03,62.66,62.66
77078,TC,A,14112,99,57.39,57.39
77078,TC,A,14212,01,73.47,73.47
77078,TC,A,14212,99,66.52,66.52
77078,TC,A,14312,40,65.16,65.16
77078,TC,A,14412,01,65.45,65.45
77078,TC,A,14512,50,63.13,63.13
77078,TC,A,15102,00,54.84,54.84
77078,TC,A,15202,00,57.2,57.2
77084,,A,01112,05,396.96,396.96
77084,,A,01112,06,396.96,396.96
77084,,A,01112,07,396.96,396.96
77084,,A,01112,09,404.59,404.59
77084,,A,01112,17,357.54,357.54
77084,,A,01112,18,359.14,359.14
77084,,A,01112,26,359.14,359.14
77084,,A,01112,51,378.6,378.6
77084,,A,01112,52,387.98,387.98
77084,,A,01112,53,378.6,378.6
77084,,A,01112,54,331.43,331.43
77084,,A,01112,55,331.21,331.21
77084,,A,01112,56,331.21,331.21
77084,,A,01112,57,331.27,331.27
77084,,A,01112,58,331.21,331.21
77084,,A,01112,59,331.21,331.21
77084,,A,01112,60,331.21,331.21
77084,,A,01112,61,331.21,331.21
77084,,A,01112,62,332.03,332.03
77084,,A,01112,63,336.14,336.14
77084,,A,01112,64,338.35,338.35
77084,,A,01112,65,368.27,368.27
77084,,A,01112,66,353.67,353.67
77084,,A,01112,67,345.53,345.53
77084,,A,01112,68,331.21,331.21
77084,,A,01112,69,331.21,331.21
77084,,A,01112,70,331.21,331.21
77084,,A,01112,71,331.24,331.24
77084,,A,01112,72,341.98,341.98
77084,,A,01112,73,333.73,333.73
77084,,A,01112,74,344.98,344.98
77084,,A,01112,75,331.21,331.21
77084,,A,01182,17,357.54,357.54
77084,,A,01182,18,359.14,359.14
77084,,A,01182,26,359.14,359.14
77084,,A,01182,71,331.24,331.24
77084,,A,01182,72,341.98,341.98
77084,,A,01182,73,333.73,333.73
77084,,A,01182,74,344.98,344.98
77084,,A,01212,01,348.43,348.43
77084,,A,01312,00,317.21,317.21
77084,,A,02102,01,370.29,370.29
77084,,A,02202,00,286.59,286.59
77084,,A,02302,01,326.48,326.48
77084,,A,02302,99,304.02,304.02
77084,,A,02402,02,351.19,351.19
77084,,A,02402,99,315.56,315.56
77084,,A,03102,00,305.23,305.23
77084,,A,03202,01,315.68,315.68
77084,,A,03302,01,311.36,311.36
77084,,A,03402,02,310.76,310.76
77084,,A,03502,09,295.47,295.47
77084,,A,03602,21,312.7,312.7
77084,,A,04112,01,317.87,317.87
77084,,A,04212,05,294.29,294.29
77084,,A,04312,00,285.58,285.58
77084,,A,04412,09,312.94,312.94
77084,,A,04412,11,316.47,316.47
77084,,A,04412,15,316.46,316.46
77084,,A,04412,18,317.1,317.1
77084,,A,04412,20,293.42,293.42
77084,,A,04412,28,309.06,309.06
77084,,A,04412,31,317.46,317.46
77084,,A,04412,99,296.77,296.77
77084,,A,05102,00,287.5,287.5
77084,,A,05202,00,289.27,289.27
77084,,A,05302,01,303.08,303.08
77084,,A,05302,02,304.16,304.16
77084,,A,05302,99,278.69,278.69
77084,,A,05402,00,287.84,287.84
77084,,A,06102,12,300.19,300.19
77084,,A,06102,15,329.27,329.27
77084,,A,06102,16,325.86,325.86
77084,,A,06102,99,293.63,293.63
77084,,A,06202,00,313.42,313.42
77084,,A,06302,00,299.77,299.77
77084,,A,07102,13,279.3,279.3
77084,,A,07202,01,305.71,305.71
77084,,A,07202,99,285.54,285.54
77084,,A,07302,00,277.98,277.98
77084,,A,08102,00,290.34,290.34
77084,,A,08202,01,313.15,313.15
77084,,A,08202,99,292.88,292.88
77084,,A,09102,03,319.36,319.36
77084,,A,09102,04,326.68,326.68
77084,,A,09102,99,302.52,302.52
77084,,A,09202,20,314.9,314.9
77084,,A,09202,50,314.9,314.9
77084,,A,10112,00,283.5,283.5
77084,,A,10212,01,312.77,312.77
77084,,A,10212,99,288.06,288.06
77084,,A,10312,35,286.4,286.4
77084,,A,11202,01,289.27,289.27
77084,,A,11302,00,309.29,309.29
77084,,A,11402,16,278.38,278.38
77084,,A,11502,00,294.61,294.61
77084,,A,12102,01,318.83,318.83
77084,,A,12202,01,368.38,368.38
77084,,A,12302,01,339.57,339.57
77084,,A,12302,99,322.33,322.33
77084,,A,12402,01,360.58,360.58
77084,,A,12402,99,345.26,345.26
77084,,A,12502,01,334.57,334.57
77084,,A,12502,99,297.21,297.21
77084,,A,13102,00,343.58,343.58
77084,,A,13202,01,363.9,363.9
77084,,A,13202,02,371.67,371.67
77084,,A,13202,03,332.95,332.95
77084,,A,13282,99,299,299
77084,,A,13292,04,370.93,370.93
77084,,A,14112,03,313.63,313.63
77084,,A,14112,99,292.25,292.25
77084,,A,14212,01,360.35,360.35
77084,,A,14212,99,331.43,331.43
77084,,A,14312,40,324.7,324.7
77084,,A,14412,01,327.31,327.31
77084,,A,14512,50,315.35,315.35
77084,,A,15102,00,282.28,282.28
77084,,A,15202,00,292.32,292.32
77084,TC,A,01112,05,304.96,304.96
77084,TC,A,01112,06,304.96,304.96
77084,TC,A,01112,07,304.96,304.96
77084,TC,A,01112,09,311.6,311.6
77084,TC,A,01112,17,270.88,270.88
77084,TC,A,01112,18,271.13,271.13
77084,TC,A,01112,26,271.13,271.13
77084,TC,A,01112,51,289.12,289.12
77084,TC,A,01112,52,297.17,297.17
77084,TC,A,01112,53,289.12,289.12
77084,TC,A,01112,54,247.39,247.39
77084,TC,A,01112,55,247.35,247.35
77084,TC,A,01112,56,247.35,247.35
77084,TC,A,01112,57,247.35,247.35
77084,TC,A,01112,58,247.35,247.35
77084,TC,A,01112,59,247.35,247.35
77084,TC,A,01112,60,247.35,247.35
77084,TC,A,01112,61,247.35,247.35
77084,TC,A,01112,62,247.49,247.49
77084,TC,A,01112,63,251.49,251.49
77084,TC,A,01112,64,253.56,253.56
77084,TC,A,01112,65,279.54,279.54
77084,TC,A,01112,66,267.35,267.35
77084,TC,A,01112,67,260.23,260.23
77084,TC,A,01112,68,247.35,247.35
77084,TC,A,01112,69,247.35,247.35
77084,TC,A,01112,70,247.35,247.35
77084,TC,A,01112,71,247.36,247.36
77084,TC,A,01112,72,257.01,257.01
77084,TC,A,01112,73,249.65,249.65
77084,TC,A,01112,74,259.31,259.31
77084,TC,A,01112,75,247.35,247.35
77084,TC,A,01182,17,270.88,270.88
77084,TC,A,01182,18,271.13,271.13
77084,TC,A,01182,26,271.13,271.13
77084,TC,A,01182,71,247.36,247.36
77084,TC,A,01182,72,257.01,257.01
77084,TC,A,01182,73,249.65,249.65
77084,TC,A,01182,74,259.31,259.31
77084,TC,A,01212,01,263.94,263.94
77084,TC,A,01312,00,234.49,234.49
77084,TC,A,02102,01,257.34,257.34
77084,TC,A,02202,00,207.77,207.77
77084,TC,A,02302,01,242.91,242.91
77084,TC,A,02302,99,222.91,222.91
77084,TC,A,02402,02,264.17,264.17
77084,TC,A,02402,99,233.11,233.11
77084,TC,A,03102,00,223.86,223.86
77084,TC,A,03202,01,231.11,231.11
77084,TC,A,03302,01,230.32,230.32
77084,TC,A,03402,02,230.21,230.21
77084,TC,A,03502,09,213.98,213.98
77084,TC,A,03602,21,230.56,230.56
77084,TC,A,04112,01,234.82,234.82
77084,TC,A,04212,05,212.66,212.66
77084,TC,A,04312,00,205.55,205.55
77084,TC,A,04412,09,229.84,229.84
77084,TC,A,04412,11,233.7,233.7
77084,TC,A,04412,15,233.06,233.06
77084,TC,A,04412,18,233.36,233.36
77084,TC,A,04412,20,213.06,213.06
77084,TC,A,04412,28,227.25,227.25
77084,TC,A,04412,31,235.3,235.3
77084,TC,A,04412,99,216.25,216.25
77084,TC,A,05102,00,208.85,208.85
77084,TC,A,05202,00,209.91,209.91
77084,TC,A,05302,01,221.26,221.26
77084,TC,A,05302,02,222.2,222.2
77084,TC,A,05302,99,199.14,199.14
77084,TC,A,05402,00,209.47,209.47
77084,TC,A,06102,12,216.5,216.5
77084,TC,A,06102,15,243.24,243.24
77084,TC,A,06102,16,239.13,239.13
77084,TC,A,06102,99,212.18,212.18
77084,TC,A,06202,00,232.72,232.72
77084,TC,A,06302,00,220.29,220.29
77084,TC,A,07102,13,200.91,200.91
77084,TC,A,07202,01,223.03,223.03
77084,TC,A,07202,99,204.81,204.81
77084,TC,A,07302,00,200.31,200.31
77084,TC,A,08102,00,211.58,211.58
77084,TC,A,08202,01,228.62,228.62
77084,TC,A,08202,99,212.04,212.04
77084,TC,A,09102,03,233.98,233.98
77084,TC,A,09102,04,238.45,238.45
77084,TC,A,09102,99,219.87,219.87
77084,TC,A,09202,20,232.25,232.25
77084,TC,A,09202,50,232.25,232.25
77084,TC,A,10112,00,204.99,204.99
77084,TC,A,10212,01,230.02,230.02
77084,TC,A,10212,99,207.48,207.48
77084,TC,A,10312,35,207.55,207.55
77084,TC,A,11202,01,210.09,210.09
77084,TC,A,11302,00,227.36,227.36
77084,TC,A,11402,16,197.98,197.98
77084,TC,A,11502,00,214.57,214.57
77084,TC,A,12102,01,235.1,235.1
77084,TC,A,12202,01,277.97,277.97
77084,TC,A,12302,01,252.71,252.71
77084,TC,A,12302,99,238.3,238.3
77084,TC,A,12402,01,271.99,271.99
77084,TC,A,12402,99,258.89,258.89
77084,TC,A,12502,01,247.94,247.94
77084,TC,A,12502,99,215.96,215.96
77084,TC,A,13102,00,256.59,256.59
77084,TC,A,13202,01,272.48,272.48
77084,TC,A,13202,02,278.61,278.61
77084,TC,A,13202,03,246.97,246.97
77084,TC,A,13282,99,218.86,218.86
77084,TC,A,13292,04,277.44,277.44
77084,TC,A,14112,03,232.02,232.02
77084,TC,A,14112,99,212.48,212.48
77084,TC,A,14212,01,271.85,271.85
77084,TC,A,14212,99,246.1,246.1
77084,TC,A,14312,40,241.03,241.03
77084,TC,A,14412,01,242.15,242.15
77084,TC,A,14512,50,233.81,233.81
77084,TC,A,15102,00,202.93,202.93
77084,TC,A,15202,00,211.57,211.57
78265,,A,01112,05,521.78,521.78
78265,,A,01112,06,521.78,521.78
78265,,A,01112,07,521.78,521.78
78265,,A,01112,09,532.5,532.5
78265,,A,01112,17,466.65,466.65
78265,,A,01112,18,467.87,467.87
78265,,A,01112,26,467.87,467.87
78265,,A,01112,51,496.09,496.09
78265,,A,01112,52,509.18,509.18
78265,,A,01112,53,496.09,496.09
78265,,A,01112,54,429.18,429.18
78265,,A,01112,55,428.98,428.98
78265,,A,01112,56,428.98,428.98
78265,,A,01112,57,429.02,429.02
78265,,A,01112,58,428.98,428.98
78265,,A,01112,59,428.98,428.98
78265,,A,01112,60,428.98,428.98
78265,,A,01112,61,428.98,428.98
78265,,A,01112,62,429.7,429.7
78265,,A,01112,63,435.78,435.78
78265,,A,01112,64,439.02,439.02
78265,,A,01112,65,481.07,481.07
78265,,A,01112,66,461,461
78265,,A,01112,67,449.51,449.51
78265,,A,01112,68,428.98,428.98
78265,,A,01112,69,428.98,428.98
78265,,A,01112,70,428.98,428.98
78265,,A,01112,71,429.01,429.01
78265,,A,01112,72,444.4,444.4
78265,,A,01112,73,432.62,432.62
78265,,A,01112,74,448.33,448.33
78265,,A,01112,75,428.98,428.98
78265,,A,01182,17,466.65,466.65
78265,,A,01182,18,467.87,467.87
78265,,A,01182,26,467.87,467.87
78265,,A,01182,71,429.01,429.01
78265,,A,01182,72,444.4,444.4
78265,,A,01182,73,432.62,432.62
78265,,A,01182,74,448.33,448.33
78265,,A,01212,01,454.7,454.7
78265,,A,01312,00,408.85,408.85
78265,,A,02102,01,462.11,462.11
78265,,A,02202,00,365.49,365.49
78265,,A,02302,01,422.14,422.14
78265,,A,02302,99,390.12,390.12
78265,,A,02402,02,456.77,456.77
78265,,A,02402,99,406.57,406.57
78265,,A,03102,00,391.76,391.76
78265,,A,03202,01,405.19,405.19
78265,,A,03302,01,401.26,401.26
78265,,A,03402,02,400.72,400.72
78265,,A,03502,09,376.94,376.94
78265,,A,03602,21,402.48,402.48
78265,,A,04112,01,409.62,409.62
78265,,A,04212,05,375.05,375.05
78265,,A,04312,00,363.08,363.08
78265,,A,04412,09,401.95,401.95
78265,,A,04412,11,407.6,407.6
78265,,A,04412,15,407.05,407.05
78265,,A,04412,18,407.76,407.76
78265,,A,04412,20,374.67,374.67
78265,,A,04412,28,397.16,397.16
78265,,A,04412,31,409.65,409.65
78265,,A,04412,99,379.61,379.61
78265,,A,05102,00,366.99,366.99
78265,,A,05202,00,369.13,369.13
78265,,A,05302,01,388.18,388.18
78265,,A,05302,02,389.71,389.71
78265,,A,05302,99,353.02,353.02
78265,,A,05402,00,367.7,367.7
